movie_id,rating,votes,runtime,release_year,revenue,genre
124,9.141762650944406,6101,86,2021,159.0986647689236,Drama
125,2.742854929080009,84189,180,2014,202.5136975885701,Action
126,5.108952702055933,24173,158,2001,13.638369869168647,Action
127,4.678779890507613,85641,101,2025,291.73262015311093,Horror
128,1.1886161557011494,18008,84,2017,488.75455849044135,Action
129,4.205920129929607,91894,95,2022,469.43710302605905,Drama
130,8.904753357715823,23520,152,2013,44.64146421670126,Sci-Fi
131,9.45715119251599,35844,151,2000,314.0310559361529,Drama
132,5.702927342790615,50657,135,2016,423.61502420833375,Comedy
133,7.36875066041556,97865,130,2001,262.7558826078072,Sci-Fi
134,6.2902282444332425,50767,134,2010,393.4595926124772,Drama
135,2.8485455516288645,21011,146,2018,17.36634246585524,Action
136,3.7614538472018233,14002,124,2012,209.37051330227862,Horror
137,2.3388741485877964,5619,100,2011,307.3827242964516,Drama
138,5.27842249722869,94078,145,2023,151.5793982524696,Action
139,3.065551103764014,12994,107,2016,426.62501707092434,Comedy
140,1.9987191865112957,51404,108,2022,20.28267890205691,Horror
141,9.051279243984524,6761,112,2016,375.21889189515525,Action
142,5.208222194829586,45471,129,2018,295.3541067290709,Action
143,9.156818866251902,86016,98,2024,375.7816841618556,Sci-Fi
144,9.051994746645686,60297,99,2003,475.8138849851546,Horror
145,9.761008746122346,30786,108,2012,435.86002960845497,Action
146,4.532558573476316,69804,119,2022,467.0712437416295,Sci-Fi
147,5.834418444204497,89198,86,2004,87.21635619503775,Drama
148,9.880831049894443,81316,167,2016,274.19817503991743,Drama
149,7.127047044267531,22903,91,2013,199.6499421533132,Action
150,4.74096343101017,53119,103,2019,138.60089711175175,Comedy
151,2.272199042847068,67558,150,2021,324.0687087366467,Drama
152,4.026994321279652,31325,135,2019,81.36571448205726,Horror
153,2.830929949002468,43032,174,2009,218.68076595039855,Horror
154,4.9093629452317025,10769,138,2010,341.06797304517033,Sci-Fi
155,4.388306223608123,32376,86,2002,71.62717026341731,Drama
156,3.135217719664398,53338,84,2001,288.87249236377005,Drama
157,8.097736463274229,11643,127,2007,155.5166629062129,Comedy
158,8.224140652111743,4346,107,2002,449.0770474199687,Drama
159,8.216844832189363,42088,158,2023,52.03279351329503,Comedy
160,3.0396930114603924,35728,99,2006,6.229829837618941,Horror
161,8.084567913287296,27281,81,2009,478.36084728398447,Action
162,4.448951878671998,61449,149,2023,235.42442265206705,Action
163,8.24735779989485,23602,107,2020,307.5670572246882,Action
164,9.823174487642392,85832,179,2023,426.4604391886529,Horror
165,4.5986664706753615,92185,87,2020,473.9032340444833,Sci-Fi
166,2.829705394153891,912,139,2004,359.9894406246667,Comedy
167,3.622313357293968,96326,116,2019,426.04509264955925,Drama
168,2.728320008012919,83702,100,2023,447.00090706614816,Action
169,6.563732584793555,46778,162,2015,236.129049263214,Drama
170,9.297735870698128,66754,135,2001,186.2153367647763,Sci-Fi
171,3.4215576342206493,10857,137,2002,348.9776124405569,Comedy
172,1.3310077385753076,23479,141,2025,21.85285109529185,Sci-Fi
173,3.9433194626199732,71439,112,2017,139.20081581986875,Drama
174,5.670811035022457,75593,114,2017,326.12009144342085,Horror
175,4.980289509723802,70184,97,2005,107.44278946493999,Horror
176,4.456101865190293,33840,97,2016,37.604233977361304,Comedy
177,8.601710110587472,1850,133,2016,435.45050480608626,Drama
178,5.374768480127798,23495,94,2019,424.66066049328015,Action
179,2.6754381448808995,80168,163,2000,15.40223231744948,Sci-Fi
180,5.320539123014457,6140,96,2010,165.8752958321847,Sci-Fi
181,3.795563215697478,92597,167,2004,10.55403066966432,Sci-Fi
182,3.094574804325755,92147,88,2009,434.2327680775268,Action
183,2.0073515879086514,26813,176,2013,32.19188557279901,Horror
184,1.6027757091880472,10118,167,2012,26.612123443268317,Horror
185,7.794273052496375,89483,140,2002,65.44312042911605,Action
186,6.008543852648719,77584,104,2014,184.99864020085838,Drama
187,5.229280470912354,80449,82,2008,142.21553828332904,Action
188,5.788896631596176,42785,107,2012,229.31901510529732,Drama
189,2.4734356063028655,24141,158,2023,176.26606830507902,Comedy
190,4.530561365511009,83320,124,2014,369.3665896272107,Horror
191,3.283752472635357,81673,160,2005,372.44544922885495,Sci-Fi
192,4.691398183191339,95544,180,2024,146.00169370457667,Action
193,3.302319172785387,39372,147,2006,128.91495033605355,Horror
194,8.797973181556852,44337,180,2004,164.3032200628473,Action
195,9.009605795079295,70167,90,2003,232.8251704851908,Comedy
196,4.534238928376103,15059,132,2020,7.013911136930747,Horror
197,1.4486416729918545,3644,112,2001,125.15747988169855,Horror
198,5.481768892468143,634,116,2005,116.52310948691299,Drama
199,5.674836773752965,24561,108,2004,321.3043050495371,Comedy
200,3.8236081324518536,90946,107,2006,111.98966896631109,Drama
201,4.49598258218501,86095,129,2017,477.9265810428216,Sci-Fi
202,2.998099138651399,25873,144,2023,208.87963359109918,Action
203,6.029300333043286,13869,162,2024,467.7609642076733,Horror
204,2.9162164357176112,2495,120,2002,290.5750390056797,Sci-Fi
205,9.250786566729028,3989,125,2005,38.38713995345388,Sci-Fi
206,7.541633717497125,29513,143,2009,265.5891750773481,Comedy
207,6.863007877346988,27673,157,2005,410.0279859922585,Action
208,2.685901465112242,60937,139,2023,220.14698313815663,Drama
209,3.2070355980879865,14591,128,2025,454.0164132390808,Sci-Fi
210,1.1189629975048772,78391,171,2014,333.8943801374656,Sci-Fi
211,5.024657009649756,71522,113,2019,74.05080235861554,Drama
212,4.746189808408633,12534,100,2007,240.29080404279048,Drama
213,9.872717999344617,43394,93,2015,56.127222771263405,Action
214,1.2889963279739147,30380,109,2018,63.67468291846467,Horror
215,1.32446647637451,3654,169,2025,16.627724632279747,Drama
216,5.397059314125264,37078,119,2018,336.4416801844552,Comedy
217,7.0597419051386066,66917,96,2016,434.09255688608204,Comedy
218,2.693383231652409,98485,119,2023,281.02687028048337,Comedy
219,9.289561254330597,5861,148,2025,248.0294660322287,Action
220,5.143193268948114,6131,113,2016,137.2243439046532,Horror
221,6.093264805572411,5342,82,2024,23.287742441634087,Comedy
222,8.908488095004053,33322,116,2013,332.48325945366213,Sci-Fi
223,3.8462331570878514,57509,166,2013,246.15947366846785,Horror
224,7.092231914789509,26078,90,2006,175.99848212417905,Action
225,3.2726097789799002,53496,173,2020,261.702536029974,Comedy
226,1.941435826553393,59250,84,2010,8.843840085411948,Horror
227,7.084380925122614,39839,107,2000,189.71163903732167,Comedy
228,4.1266824255478465,72068,106,2020,98.28173302367313,Drama
229,6.478354404536255,56113,140,2006,289.668672495185,Action
230,1.2840554252756982,71253,153,2015,398.3571728656595,Drama
231,1.4451776196868702,69817,91,2008,326.0571951299072,Sci-Fi
232,5.069780060479225,37648,97,2012,416.63093276839993,Sci-Fi
233,7.409856003993788,84108,123,2006,207.68230821650462,Comedy
234,7.927735114916012,68179,133,2025,179.4214151999982,Comedy
235,4.6927854709308345,13489,98,2025,31.942515779729703,Action
236,6.311768489575326,26562,136,2018,371.205429899051,Sci-Fi
237,4.123563870516447,18822,110,2019,337.35863578653573,Drama
238,5.88535398117192,83992,180,2022,8.944331595953965,Drama
239,8.652536365451637,18205,176,2009,88.13047384535595,Horror
240,5.506491972998673,11885,168,2011,429.90275241373666,Sci-Fi
241,1.702988496024322,33378,98,2004,176.6375670365473,Action
242,7.677031704432817,17618,137,2016,233.71141719186235,Drama
243,4.154897732420183,27887,163,2000,497.35294414585667,Comedy
244,8.364311921737864,81392,178,2003,289.85132734176347,Horror
245,7.7401148495024,63538,85,2018,361.44214627451385,Action
246,7.298444872878947,82488,100,2020,415.6119256821011,Drama
247,5.007003039504066,52072,116,2001,189.9289562174977,Action
248,3.5696794202653557,78249,118,2010,443.36829298123746,Action
249,6.6263003447522255,23671,132,2009,280.5618216679821,Comedy
250,4.5378037229148935,3706,140,2010,138.55314478106473,Action
251,9.006083770403873,36847,103,2013,399.75547033432406,Sci-Fi
252,8.152663332362943,97196,177,2000,269.62672342432273,Comedy
253,3.1871844593273657,48607,161,2005,480.77389912957364,Horror
254,9.874461739538816,83211,96,2010,124.67086999287746,Horror
255,9.749486086873125,86396,163,2003,55.94509455921215,Horror
256,2.7341575452798996,84742,137,2006,219.43870354688468,Drama
257,1.5443296147190848,40835,113,2022,241.54163434400246,Drama
258,1.4331254494344654,55821,102,2001,95.64128802699268,Comedy
259,9.993278700988329,10868,132,2005,364.3430356351518,Drama
260,5.396615633014524,71909,102,2024,113.41939566643946,Comedy
261,3.657982778220057,7319,144,2015,465.00449295396237,Comedy
262,9.883842322193399,50514,92,2019,199.89096313202597,Horror
263,1.2405004399138682,20166,171,2012,60.33090870557425,Sci-Fi
264,7.247156815730032,90024,177,2006,290.9275792832898,Sci-Fi
265,4.249267219487863,20866,142,2024,155.31449346845847,Horror
266,2.1256712618729057,91066,151,2025,385.23370655252546,Action
267,4.1491553308375915,80297,128,2016,291.9613998548648,Drama
268,6.045192417114829,91815,120,2019,22.362120323770473,Comedy
269,5.9692735622373,87306,163,2013,94.77526016938383,Comedy
270,1.0599046041979805,63500,110,2019,307.4467196158834,Comedy
271,2.314512071591348,52133,119,2001,461.0471866057699,Drama
272,3.947576165219109,47440,171,2007,191.98260431856897,Action
273,3.133040766468387,91452,113,2003,11.582176979446318,Sci-Fi
274,3.1864276076128757,37071,84,2023,160.36386733449297,Drama
275,9.925862858383994,19551,158,2001,265.96095647093347,Sci-Fi
276,1.1177392080199804,6389,101,2006,287.54149832100865,Sci-Fi
277,8.360760959971637,93504,89,2024,302.8025957795488,Comedy
278,8.766876790483575,1239,119,2006,286.7234368337943,Action
279,4.419398827066097,33539,119,2021,320.5983336269875,Horror
280,7.508084436159415,53033,97,2016,303.3196522720355,Sci-Fi
281,8.967523565139993,95657,94,2025,488.22782549228543,Horror
282,5.735512910110382,7407,132,2013,490.1584942822807,Sci-Fi
283,9.254997611302759,81511,101,2018,427.32067487516815,Action
284,1.2440555110205231,4404,150,2011,95.24042043534465,Sci-Fi
285,4.955789528809076,58469,120,2011,18.422315293836885,Action
286,5.634137238133691,83291,162,2002,259.8588359271779,Sci-Fi
287,5.306771690985646,74630,175,2012,380.09068768469945,Horror
288,6.037903690318033,9779,155,2025,498.068922482668,Horror
289,8.161726719435935,15005,127,2002,56.19292209901678,Drama
290,6.652494155608265,57610,100,2023,317.1788758470382,Sci-Fi
291,8.241252470292316,27127,142,2010,497.6170829932124,Sci-Fi
292,8.55938634213674,88144,155,2015,17.055285049493918,Sci-Fi
293,8.175206830924601,60661,168,2013,433.20110254448707,Comedy
294,3.061337403807773,41792,123,2024,13.11747712260244,Comedy
295,6.856268248589738,80982,139,2001,394.11621790433117,Action
296,3.265981652308362,38068,127,2015,327.519138669628,Action
297,3.3085821263929818,61997,155,2010,446.14565345371545,Horror
298,7.776094565586205,38539,165,2015,291.7729412199969,Comedy
299,1.4441888874760882,7264,141,2008,104.78491582798497,Drama
300,3.778433265862494,10236,174,2020,347.12010813791443,Action
301,3.92716099164642,69620,165,2013,483.469937912226,Horror
302,9.897242470880173,2104,155,2015,496.7096294806393,Action
303,9.246750636254966,60116,98,2018,495.3887321225794,Drama
304,4.821772096174964,65425,99,2004,433.6541186769683,Horror
305,5.501628842819407,11357,136,2011,305.63413098728336,Action
306,1.2619939353341953,89051,145,2001,59.31867186335401,Action
307,3.840719656623345,74945,129,2003,100.51705819697318,Comedy
308,4.094509097895606,90928,135,2011,484.10433869369507,Comedy
309,2.8194589990436736,72774,174,2016,61.068979512798734,Sci-Fi
310,7.6127591290142735,61088,114,2002,451.45740946396745,Sci-Fi
311,7.148229477098679,39798,91,2022,224.9015327328341,Comedy
312,9.74895285863539,44565,114,2021,309.80467929807367,Sci-Fi
313,4.520168710247919,70842,89,2015,82.29374609900307,Drama
314,3.6125148073818636,71587,106,2011,312.94997434436897,Action
315,1.0982647598084476,32606,136,2023,277.4136440209062,Sci-Fi
316,3.3250357792502654,58946,159,2020,30.68135353194169,Horror
317,1.2637981853460325,47758,147,2000,491.3118837078682,Action
318,7.367564531549598,96503,135,2020,235.73053726296152,Action
319,3.1849795251905197,73807,104,2006,95.38823015936978,Drama
320,7.79394040353708,29293,110,2019,78.23309759390133,Drama
321,3.0467218121146766,73138,129,2010,206.82595560822955,Action
322,1.3223051971873656,40061,107,2011,460.3618437741413,Action
323,2.9557963882067297,73333,120,2020,433.1557093614577,Drama
324,6.60294493744165,31955,124,2018,31.975495448894133,Action
325,2.8009496529468447,65662,163,2020,365.1572574191787,Drama
326,5.090804254976932,3775,153,2005,315.7825449449643,Drama
327,2.0867833736203174,68843,154,2014,131.85958345538253,Action
328,9.872216245054997,74905,147,2012,222.21604816745756,Sci-Fi
329,8.948196861122632,54412,129,2000,92.93725406243433,Sci-Fi
330,1.622768443374087,50453,134,2011,368.2245054111178,Drama
331,5.814917966925146,64265,92,2004,277.0026587883501,Comedy
332,4.787689098624515,63329,165,2008,16.060081924628935,Sci-Fi
333,7.575283524177427,70874,154,2014,399.5949940406383,Action
334,1.0912134819839712,32623,145,2024,252.5352062490016,Sci-Fi
335,6.797884784572574,73279,173,2004,101.28772121677594,Action
336,3.9916964666436185,56385,148,2002,375.52578905779694,Sci-Fi
337,6.941785371963036,46776,87,2003,266.5064230611571,Horror
338,1.3298507314149892,82969,88,2004,94.45721895036743,Comedy
339,5.682145954516619,74820,104,2010,248.8909970385267,Sci-Fi
340,4.092585614673872,85272,119,2002,464.82334931618885,Horror
341,7.418464688397332,12879,86,2002,458.64360784548774,Comedy
342,5.651075153893724,81897,156,2012,39.86783655544673,Sci-Fi
343,3.1845729905351376,484,87,2015,28.200966471557503,Drama
344,6.932004077511641,31645,116,2020,407.34341362221045,Comedy
345,2.199125904781461,27687,138,2001,138.13877083889622,Sci-Fi
346,4.279242359550191,45275,90,2023,58.72014568857325,Sci-Fi
347,8.289677562277758,59456,171,2014,321.46350882386054,Horror
348,8.249665242149756,74900,107,2016,249.14320310994023,Drama
349,9.493498524581325,7838,96,2014,473.20280189153675,Sci-Fi
350,8.997096086049265,29125,91,2014,241.70455476554193,Horror
351,3.6594555543922827,45541,83,2008,402.93819359065367,Comedy
352,8.8723755536001,44665,90,2020,234.891234098991,Horror
353,6.724535341676303,27067,139,2016,172.23896000074885,Sci-Fi
354,9.768755815813906,10261,138,2004,279.663658799895,Comedy
355,3.3889268188107646,714,103,2012,413.8251580053781,Action
356,5.4530589916189305,87246,128,2001,273.2943515843732,Horror
357,9.652435758622678,32875,107,2025,358.2304707622771,Horror
358,6.617882884059842,76538,157,2012,264.89747669644106,Sci-Fi
359,6.955947468150816,27567,136,2007,66.16373627671703,Comedy
360,2.1052454510050795,51949,174,2019,419.99306982246907,Comedy
361,2.977231755061061,36499,160,2010,127.13949732703301,Action
362,3.2128520036529578,88480,80,2015,479.86429234780536,Drama
363,5.741847245332979,10936,118,2019,498.34861468313335,Drama
364,7.76340921694974,79712,113,2011,382.92954849898666,Drama
365,2.381482465189929,58862,176,2023,21.356060328701332,Drama
366,5.02483679655023,45869,173,2002,446.2335745142645,Action
367,3.0931356989574192,90522,145,2012,170.66943139463456,Horror
368,8.129063744399861,30318,120,2010,101.24312341986816,Horror
369,9.694448937632878,63113,173,2011,128.77758257096008,Horror
370,6.796721507956911,45998,135,2000,89.78689424423328,Sci-Fi
371,7.38901246926058,96838,101,2019,357.44397158718965,Sci-Fi
372,3.6024778404046724,79355,160,2004,137.0506145732338,Sci-Fi
373,7.036953555667491,26014,165,2011,417.808688278211,Horror
374,5.3309394676974655,83073,136,2009,37.189153269537776,Drama
375,8.80136396869625,16617,167,2009,159.2898378308045,Horror
376,6.776486687961295,2241,119,2024,355.9994422388366,Horror
377,5.563565777838235,19771,147,2023,361.58626276948814,Sci-Fi
378,3.6724216735052337,13659,125,2022,136.87410744995623,Action
379,5.810784417410144,89228,93,2000,57.42914841493232,Comedy
380,9.479359821064643,4242,152,2007,29.99996560206607,Drama
381,3.122871342972039,97967,87,2007,156.03708760958625,Sci-Fi
382,6.331601099556672,83895,93,2015,475.4284966038048,Sci-Fi
383,3.149228921049635,95255,88,2005,167.79549649875153,Horror
384,8.107870621940513,90074,106,2020,385.4162674972255,Comedy
385,5.34715369024477,87970,124,2016,342.74302221348324,Horror
386,8.752377292179169,97941,155,2013,486.198965706688,Comedy
387,3.9735620788336243,44396,154,2004,362.01105368059314,Comedy
388,6.846413419183626,56306,147,2024,208.52116165429163,Comedy
389,7.339272609821182,96328,145,2019,209.73450663726422,Horror
390,9.218897538273236,91305,118,2020,59.419792706456526,Sci-Fi
391,8.090863438852612,88110,113,2017,166.2185651879626,Action
392,4.423743808117156,25874,174,2016,14.141505313908215,Comedy
393,5.762604698529697,98306,124,2002,174.80104371900558,Horror
394,9.611099326815939,81472,156,2005,103.05054082804685,Comedy
395,4.8283462129308905,82972,113,2024,220.74216842032632,Action
396,8.313387253585521,82834,121,2004,168.25071123341252,Horror
397,9.216967653403197,52584,167,2002,33.478055327606725,Horror
398,2.757416716390474,70800,98,2023,282.9378110758167,Comedy
399,9.481308432276872,41081,113,2014,481.7812277272078,Drama
400,9.03486827269616,27328,124,2003,272.8023771927105,Comedy
401,9.598772022734767,49419,100,2003,460.6772905777702,Action
402,8.441698159150251,7134,156,2016,263.4053640077236,Comedy
403,3.1714080767472055,70883,151,2021,53.88647757175378,Action
404,3.4680224960936314,22306,162,2012,417.0929536434526,Sci-Fi
405,9.942976388775092,79758,127,2023,450.757572341815,Action
406,8.018593330481359,49702,90,2006,444.03613341354395,Action
407,5.1521510526931245,2369,166,2018,282.95865806909876,Action
408,7.084500383750255,38067,123,2011,200.1922440532116,Sci-Fi
409,3.943852664116225,76523,92,2009,439.745973064594,Sci-Fi
410,1.9867474913853025,76037,175,2005,121.70962192421025,Drama
411,3.3604077373791523,59097,154,2012,68.32166906354627,Comedy
412,3.282510694930491,41093,161,2009,19.660095813184405,Horror
413,4.6574525615096185,93265,156,2020,449.8302681941203,Sci-Fi
414,4.993203375303974,99295,112,2024,488.9246068080794,Drama
415,5.7978953362029815,70426,161,2002,146.87996148305368,Sci-Fi
416,5.993046897144739,59355,86,2016,340.0260304392,Drama
417,7.338780427349818,260,180,2016,299.1661400389076,Comedy
418,6.957907354867482,6023,135,2008,263.88292316217263,Horror
419,1.1502399601826427,99453,80,2011,182.6966740107061,Action
420,3.9232386008368567,87954,144,2006,387.4824746730535,Drama
421,6.5799882446486375,83233,112,2010,130.67274651345673,Sci-Fi
422,6.576253880302941,77203,178,2012,10.384749668250244,Horror
423,4.540699046395208,43044,101,2012,154.49762199527987,Horror
424,6.265493418388369,26185,95,2016,155.3374137556595,Comedy
425,8.579341927841309,92039,95,2020,138.42426183260272,Horror
426,1.7801639375034672,4981,168,2008,255.41022368464286,Comedy
427,7.62682344228218,12062,103,2021,235.41792681383828,Drama
428,6.172489173032025,89580,130,2004,318.76906149404493,Action
429,5.8661715111668045,56039,95,2013,253.50072118681635,Sci-Fi
430,2.1119175110477,36875,83,2012,258.941123948707,Action
431,8.801652959901608,13043,107,2012,295.70323374138314,Action
432,9.33163370258938,93221,160,2001,172.3921722186041,Sci-Fi
433,2.526595161679493,65278,138,2019,121.69040641678671,Comedy
434,4.3659107699036594,18704,139,2014,412.14744871642927,Horror
435,7.620386623419163,93493,113,2008,431.5573642199661,Action
436,9.034645615551819,10031,89,2004,428.4116552120189,Horror
437,5.347642200705818,39997,123,2007,430.924515367259,Action
438,7.360103963158248,17478,121,2007,235.50110068371163,Comedy
439,6.095425670132317,26868,156,2023,229.30707121211046,Horror
440,5.093895873180938,78151,150,2001,43.780711690986585,Comedy
441,3.2639294546010262,60167,144,2022,82.30688506455704,Horror
442,5.956245925153787,46466,170,2022,317.53655309215304,Horror
443,3.9473045505442483,11806,143,2008,428.7995926888853,Comedy
444,1.4192600871706635,26408,118,2025,69.17845843327375,Sci-Fi
445,9.662519824819892,55105,91,2011,66.04843657139823,Sci-Fi
446,8.079018777827567,6551,86,2020,191.82479232398498,Action
447,4.620423290464093,46222,125,2014,357.9283258947744,Action
448,2.3704507618374633,70071,109,2003,199.87630837720516,Sci-Fi
449,5.478956113394145,59019,154,2023,170.6597080930263,Horror
